subject,usable,age,age_group,gender,version,block_num,condition,trial_num,trial_in_block,mine_prob_win_left,mine_prob_win_right,subj_choice,feedback,latent_guess,optimal_choice,choice_RT
84,1,10.24166667,Kid,1,B,2,3,77,27,0.8,0.2,1,1,0,1,7.918018103
84,1,10.24166667,Kid,1,B,2,3,78,28,0.8,0.2,0,1,1,0,2.322242022
84,1,10.24166667,Kid,1,B,2,3,79,29,0.8,0.2,0,1,1,0,1.935706854
84,1,10.24166667,Kid,1,B,2,3,80,30,0.8,0.2,0,1,1,0,1.975536108
84,1,10.24166667,Kid,1,B,2,3,81,31,0.8,0.2,1,0,1,1,2.615478992
84,1,10.24166667,Kid,1,B,2,3,82,32,0.8,0.2,1,0,1,1,1.895742893
84,1,10.24166667,Kid,1,B,2,3,83,33,0.8,0.2,0,0,0,0,3.05288291
84,1,10.24166667,Kid,1,B,2,3,84,34,0.8,0.2,1,1,0,1,3.801760912
84,1,10.24166667,Kid,1,B,2,3,85,35,0.8,0.2,1,1,0,1,2.842218876
84,1,10.24166667,Kid,1,B,2,3,86,36,0.8,0.2,1,1,0,1,2.522063017
84,1,10.24166667,Kid,1,B,2,3,87,37,0.8,0.2,0,0,0,0,2.162204981
84,1,10.24166667,Kid,1,B,2,3,88,38,0.8,0.2,0,1,1,0,0.602720976
84,1,10.24166667,Kid,1,B,2,3,89,39,0.8,0.2,1,1,0,1,1.602382898
84,1,10.24166667,Kid,1,B,2,3,90,40,0.8,0.2,1,1,0,1,3.415233135
84,1,10.24166667,Kid,1,B,2,3,91,41,0.8,0.2,0,0,0,0,5.108133078
84,1,10.24166667,Kid,1,B,2,3,92,42,0.8,0.2,0,0,0,0,1.535746813
84,1,10.24166667,Kid,1,B,2,3,93,43,0.8,0.2,1,1,0,1,2.149034977
84,1,10.24166667,Kid,1,B,2,3,94,44,0.8,0.2,1,1,1,1,1.906522036
84,1,10.24166667,Kid,1,B,2,3,95,45,0.8,0.2,1,1,0,1,3.535192966
84,1,10.24166667,Kid,1,B,2,3,96,46,0.8,0.2,0,0,0,0,2.122251034
84,1,10.24166667,Kid,1,B,2,3,97,47,0.8,0.2,0,1,1,0,8.867064953
84,1,10.24166667,Kid,1,B,2,3,98,48,0.8,0.2,1,1,0,1,5.507923841
84,1,10.24166667,Kid,1,B,2,3,99,49,0.8,0.2,1,1,0,1,3.788482904
84,1,10.24166667,Kid,1,B,2,3,100,50,0.8,0.2,0,0,0,0,4.854936123
84,1,10.24166667,Kid,1,B,3,1,101,1,0.8,0.2,1,1,0,1,4.199203014
84,1,10.24166667,Kid,1,B,3,1,102,2,0.8,0.2,1,1,0,1,1.868927002
84,1,10.24166667,Kid,1,B,3,1,103,3,0.8,0.2,0,0,1,0,0.563054085
84,1,10.24166667,Kid,1,B,3,1,104,4,0.8,0.2,0,0,1,0,1.415894985
84,1,10.24166667,Kid,1,B,3,1,105,5,0.8,0.2,1,1,0,1,2.842010021
84,1,10.24166667,Kid,1,B,3,1,106,6,0.8,0.2,1,1,0,1,1.135823011
84,1,10.24166667,Kid,1,B,3,1,107,7,0.8,0.2,1,1,0,1,0.641772032
84,1,10.24166667,Kid,1,B,3,1,108,8,0.8,0.2,1,0,1,1,0.708088875
84,1,10.24166667,Kid,1,B,3,1,109,9,0.8,0.2,0,0,1,0,1.293313026
84,1,10.24166667,Kid,1,B,3,1,110,10,0.8,0.2,1,1,0,1,0.734815836
84,1,10.24166667,Kid,1,B,3,1,111,11,0.8,0.2,1,0,1,1,0.508213997
84,1,10.24166667,Kid,1,B,3,1,112,12,0.8,0.2,1,1,0,1,3.667295933
84,1,10.24166667,Kid,1,B,3,1,113,13,0.8,0.2,1,1,0,1,1.041640997
84,1,10.24166667,Kid,1,B,3,1,114,14,0.8,0.2,0,0,1,0,0.614823103
84,1,10.24166667,Kid,1,B,3,1,115,15,0.8,0.2,1,0,1,1,3.587615967
84,1,10.24166667,Kid,1,B,3,1,116,16,0.8,0.2,0,0,1,0,1.148101091
84,1,10.24166667,Kid,1,B,3,1,117,17,0.8,0.2,1,0,1,1,3.347327948
84,1,10.24166667,Kid,1,B,3,1,118,18,0.8,0.2,1,1,0,1,0.788074017
84,1,10.24166667,Kid,1,B,3,1,119,19,0.8,0.2,0,0,1,0,0.708605051
84,1,10.24166667,Kid,1,B,3,1,120,20,0.8,0.2,0,1,0,0,2.240958929
84,1,10.24166667,Kid,1,B,3,1,121,21,0.8,0.2,1,1,0,1,4.013938904
84,1,10.24166667,Kid,1,B,3,1,122,22,0.8,0.2,1,1,0,1,1.134698868
84,1,10.24166667,Kid,1,B,3,1,123,23,0.8,0.2,1,1,0,1,0.548277855
84,1,10.24166667,Kid,1,B,3,1,124,24,0.8,0.2,1,1,0,1,0.801380157
84,1,10.24166667,Kid,1,B,3,1,125,25,0.8,0.2,1,1,0,1,1.121281862
84,1,10.24166667,Kid,1,B,3,1,126,26,0.8,0.2,1,0,1,1,1.21474719
84,1,10.24166667,Kid,1,B,3,1,127,27,0.8,0.2,1,1,0,1,0.49494791
84,1,10.24166667,Kid,1,B,3,1,128,28,0.8,0.2,1,1,0,1,1.494636059
84,1,10.24166667,Kid,1,B,3,1,129,29,0.8,0.2,1,1,0,1,1.388143063
84,1,10.24166667,Kid,1,B,3,1,130,30,0.8,0.2,1,0,1,1,1.827875853
84,1,10.24166667,Kid,1,B,3,1,131,31,0.8,0.2,1,1,0,1,1.308076859
84,1,10.24166667,Kid,1,B,3,1,132,32,0.8,0.2,1,0,1,1,2.760937214
84,1,10.24166667,Kid,1,B,3,1,133,33,0.8,0.2,1,1,0,1,2.77290988
84,1,10.24166667,Kid,1,B,3,1,134,34,0.8,0.2,1,0,1,1,1.947844982
84,1,10.24166667,Kid,1,B,3,1,135,35,0.8,0.2,1,1,0,1,1.654556036
84,1,10.24166667,Kid,1,B,3,1,136,36,0.8,0.2,1,0,1,1,1.881093979
84,1,10.24166667,Kid,1,B,3,1,137,37,0.8,0.2,1,0,1,1,0.654913187
84,1,10.24166667,Kid,1,B,3,1,138,38,0.8,0.2,1,1,0,1,0.508194923
84,1,10.24166667,Kid,1,B,3,1,139,39,0.8,0.2,1,1,0,1,1.241410971
84,1,10.24166667,Kid,1,B,3,1,140,40,0.8,0.2,1,0,1,1,1.401226997
84,1,10.24166667,Kid,1,B,3,1,141,41,0.8,0.2,1,1,0,1,1.001315832
84,1,10.24166667,Kid,1,B,3,1,142,42,0.8,0.2,1,0,1,1,0.82813096
84,1,10.24166667,Kid,1,B,3,1,143,43,0.8,0.2,1,1,0,1,0.721661806
84,1,10.24166667,Kid,1,B,3,1,144,44,0.8,0.2,1,0,1,1,1.254890919
84,1,10.24166667,Kid,1,B,3,1,145,45,0.8,0.2,1,0,1,1,1.481258154
84,1,10.24166667,Kid,1,B,3,1,146,46,0.8,0.2,1,0,1,1,5.040225983
84,1,10.24166667,Kid,1,B,3,1,147,47,0.8,0.2,0,0,1,0,0.62815094
84,1,10.24166667,Kid,1,B,3,1,148,48,0.8,0.2,1,1,0,1,1.894386768
84,1,10.24166667,Kid,1,B,3,1,149,49,0.8,0.2,1,1,0,1,0.694886208
84,1,10.24166667,Kid,1,B,3,1,150,50,0.8,0.2,1,0,1,1,0.801366806
52,1,9.327777778,Kid,0,C,1,3,1,1,0.2,0.8,0,0,1,1,1.90076148
52,1,9.327777778,Kid,0,C,1,3,2,2,0.2,0.8,1,0,1,0,0.465217181
52,1,9.327777778,Kid,0,C,1,3,3,3,0.2,0.8,0,1,0,1,1.115946736
52,1,9.327777778,Kid,0,C,1,3,4,4,0.2,0.8,1,0,1,0,0.381533074
52,1,9.327777778,Kid,0,C,1,3,5,5,0.2,0.8,0,0,1,1,0.385440682
52,1,9.327777778,Kid,0,C,1,3,6,6,0.2,0.8,1,0,0,0,0.431749367
52,1,9.327777778,Kid,0,C,1,3,7,7,0.2,0.8,0,0,0,1,1.132628812
52,1,9.327777778,Kid,0,C,1,3,8,8,0.2,0.8,1,1,1,0,0.448277302
52,1,9.327777778,Kid,0,C,1,3,9,9,0.2,0.8,1,0,1,0,0.348360022
52,1,9.327777778,Kid,0,C,1,3,10,10,0.2,0.8,1,0,1,0,0.448600608
52,1,9.327777778,Kid,0,C,1,3,11,11,0.2,0.8,1,0,1,0,0.414553489
52,1,9.327777778,Kid,0,C,1,3,12,12,0.2,0.8,0,1,0,1,2.316337167
52,1,9.327777778,Kid,0,C,1,3,13,13,0.2,0.8,1,0,1,0,3.035559984
52,1,9.327777778,Kid,0,C,1,3,14,14,0.2,0.8,0,1,1,1,0.465400768
52,1,9.327777778,Kid,0,C,1,3,15,15,0.2,0.8,0,0,1,1,0.642970527
52,1,9.327777778,Kid,0,C,1,3,16,16,0.2,0.8,1,0,1,0,0.781204601
52,1,9.327777778,Kid,0,C,1,3,17,17,0.2,0.8,0,1,1,1,1.560432412
52,1,9.327777778,Kid,0,C,1,3,18,18,0.2,0.8,1,0,1,0,0.541464663
52,1,9.327777778,Kid,0,C,1,3,19,19,0.2,0.8,0,1,1,1,0.298617569
52,1,9.327777778,Kid,0,C,1,3,20,20,0.2,0.8,0,0,0,1,0.382063103
52,1,9.327777778,Kid,0,C,1,3,21,21,0.2,0.8,0,1,1,1,0.331558359
52,1,9.327777778,Kid,0,C,1,3,22,22,0.2,0.8,0,0,1,1,0.632189676
52,1,9.327777778,Kid,0,C,1,3,23,23,0.2,0.8,0,1,1,1,0.665278597
52,1,9.327777778,Kid,0,C,1,3,24,24,0.2,0.8,0,1,1,1,0.342899286
52,1,9.327777778,Kid,0,C,1,3,25,25,0.2,0.8,0,0,1,1,0.531641709
52,1,9.327777778,Kid,0,C,1,3,26,26,0.2,0.8,0,1,1,1,0.332209477
52,1,9.327777778,Kid,0,C,1,3,27,27,0.2,0.8,0,1,1,1,0.415352738
52,1,9.327777778,Kid,0,C,1,3,28,28,0.2,0.8,0,1,1,1,0.047726001
52,1,9.327777778,Kid,0,C,1,3,29,29,0.2,0.8,0,0,1,1,0.359365925
52,1,9.327777778,Kid,0,C,1,3,30,30,0.2,0.8,0,0,1,1,0.298117888
52,1,9.327777778,Kid,0,C,1,3,31,31,0.2,0.8,0,1,1,1,0.414953414
52,1,9.327777778,Kid,0,C,1,3,32,32,0.2,0.8,0,1,1,1,0.315080302
52,1,9.327777778,Kid,0,C,1,3,33,33,0.2,0.8,0,1,1,1,0.355033152
52,1,9.327777778,Kid,0,C,1,3,34,34,0.2,0.8,0,1,1,1,0.325579013
52,1,9.327777778,Kid,0,C,1,3,35,35,0.2,0.8,0,1,1,1,0.349037881
52,1,9.327777778,Kid,0,C,1,3,36,36,0.2,0.8,0,0,1,1,0.515421756
52,1,9.327777778,Kid,0,C,1,3,37,37,0.2,0.8,0,1,1,1,0.431587114
52,1,9.327777778,Kid,0,C,1,3,38,38,0.2,0.8,0,1,1,1,0.22020971
52,1,9.327777778,Kid,0,C,1,3,39,39,0.2,0.8,0,1,1,1,0.315057466
52,1,9.327777778,Kid,0,C,1,3,40,40,0.2,0.8,0,0,1,1,0.504033054
52,1,9.327777778,Kid,0,C,1,3,41,41,0.2,0.8,0,0,1,1,0.124262835
52,1,9.327777778,Kid,0,C,1,3,42,42,0.2,0.8,0,1,1,1,0.200104383
52,1,9.327777778,Kid,0,C,1,3,43,43,0.2,0.8,0,1,1,1,0.047960968
52,1,9.327777778,Kid,0,C,1,3,44,44,0.2,0.8,0,1,1,1,0.214904617
52,1,9.327777778,Kid,0,C,1,3,45,45,0.2,0.8,0,0,1,1,0.064758123
52,1,9.327777778,Kid,0,C,1,3,46,46,0.2,0.8,0,1,1,1,0.14851284
52,1,9.327777778,Kid,0,C,1,3,47,47,0.2,0.8,0,1,1,1,0.064337165
52,1,9.327777778,Kid,0,C,1,3,48,48,0.2,0.8,0,1,1,1,0.756835309
52,1,9.327777778,Kid,0,C,1,3,49,49,0.2,0.8,0,0,1,1,0.798072667
52,1,9.327777778,Kid,0,C,1,3,50,50,0.2,0.8,0,0,1,1,0.565389861
52,1,9.327777778,Kid,0,C,2,1,51,1,0.8,0.2,1,0,1,1,2.934626515
52,1,9.327777778,Kid,0,C,2,1,52,2,0.8,0.2,0,0,1,0,0.448631856
52,1,9.327777778,Kid,0,C,2,1,53,3,0.8,0.2,1,1,0,1,0.467325877
52,1,9.327777778,Kid,0,C,2,1,54,4,0.8,0.2,0,0,1,0,0.366469028
52,1,9.327777778,Kid,0,C,2,1,55,5,0.8,0.2,1,1,0,1,0.39865654
52,1,9.327777778,Kid,0,C,2,1,56,6,0.8,0.2,1,0,1,1,0.474801562
52,1,9.327777778,Kid,0,C,2,1,57,7,0.8,0.2,1,1,0,1,0.189886311
52,1,9.327777778,Kid,0,C,2,1,58,8,0.8,0.2,1,0,1,1,0.081403542
52,1,9.327777778,Kid,0,C,2,1,59,9,0.8,0.2,1,1,0,1,0.281189127
52,1,9.327777778,Kid,0,C,2,1,60,10,0.8,0.2,1,1,0,1,0.058658289
52,1,9.327777778,Kid,0,C,2,1,61,11,0.8,0.2,1,0,1,1,0.081698603
52,1,9.327777778,Kid,0,C,2,1,62,12,0.8,0.2,1,1,0,1,0.115235825
52,1,9.327777778,Kid,0,C,2,1,63,13,0.8,0.2,1,1,0,1,0.223150406
52,1,9.327777778,Kid,0,C,2,1,64,14,0.8,0.2,1,1,0,1,0.115016482
52,1,9.327777778,Kid,0,C,2,1,65,15,0.8,0.2,1,1,0,1,0.114978022
52,1,9.327777778,Kid,0,C,2,1,66,16,0.8,0.2,1,1,0,1,0.782188038
52,1,9.327777778,Kid,0,C,2,1,67,17,0.8,0.2,1,0,0,1,0.459324069
52,1,9.327777778,Kid,0,C,2,1,68,18,0.8,0.2,1,1,0,1,0.014638882
52,1,9.327777778,Kid,0,C,2,1,69,19,0.8,0.2,1,0,1,1,0.300663167
52,1,9.327777778,Kid,0,C,2,1,70,20,0.8,0.2,1,1,0,1,1.066133073
52,1,9.327777778,Kid,0,C,2,1,71,21,0.8,0.2,1,0,1,1,0.848556979
52,1,9.327777778,Kid,0,C,2,1,72,22,0.8,0.2,1,1,0,1,0.064764433
52,1,9.327777778,Kid,0,C,2,1,73,23,0.8,0.2,1,1,0,1,0.064443231
52,1,9.327777778,Kid,0,C,2,1,74,24,0.8,0.2,1,1,0,1,0.098898088
52,1,9.327777778,Kid,0,C,2,1,75,25,0.8,0.2,1,0,1,1,0.081392725
52,1,9.327777778,Kid,0,C,2,1,76,26,0.8,0.2,1,1,0,1,0.790669095
52,1,9.327777778,Kid,0,C,2,1,77,27,0.8,0.2,1,1,0,1,1.149083733
52,1,9.327777778,Kid,0,C,2,1,78,28,0.8,0.2,1,0,1,1,2.816740547
52,1,9.327777778,Kid,0,C,2,1,79,29,0.8,0.2,1,1,0,1,0.565277185
52,1,9.327777778,Kid,0,C,2,1,80,30,0.8,0.2,1,0,1,1,0.164344587
52,1,9.327777778,Kid,0,C,2,1,81,31,0.8,0.2,1,1,0,1,1.415319085
52,1,9.327777778,Kid,0,C,2,1,82,32,0.8,0.2,1,1,0,1,1.632810446
52,1,9.327777778,Kid,0,C,2,1,83,33,0.8,0.2,1,1,0,1,1.556668729
52,1,9.327777778,Kid,0,C,2,1,84,34,0.8,0.2,1,0,1,1,0.475415121
52,1,9.327777778,Kid,0,C,2,1,85,35,0.8,0.2,1,0,1,1,0.348583271
52,1,9.327777778,Kid,0,C,2,1,86,36,0.8,0.2,1,1,0,1,0.448597603
52,1,9.327777778,Kid,0,C,2,1,87,37,0.8,0.2,1,0,1,1,0.283500039
52,1,9.327777778,Kid,0,C,2,1,88,38,0.8,0.2,1,1,0,1,0.453397305
52,1,9.327777778,Kid,0,C,2,1,89,39,0.8,0.2,1,0,1,1,0.431876166
52,1,9.327777778,Kid,0,C,2,1,90,40,0.8,0.2,1,0,1,1,1.242149704
52,1,9.327777778,Kid,0,C,2,1,91,41,0.8,0.2,1,1,0,1,0.548285625
52,1,9.327777778,Kid,0,C,2,1,92,42,0.8,0.2,1,0,1,1,0.398365685
52,1,9.327777778,Kid,0,C,2,1,93,43,0.8,0.2,1,0,1,1,0.867468841
52,1,9.327777778,Kid,0,C,2,1,94,44,0.8,0.2,1,1,0,1,0.458068407
52,1,9.327777778,Kid,0,C,2,1,95,45,0.8,0.2,1,1,0,1,1.099135459
52,1,9.327777778,Kid,0,C,2,1,96,46,0.8,0.2,1,0,1,1,0.692843984
52,1,9.327777778,Kid,0,C,2,1,97,47,0.8,0.2,1,0,1,1,0.398252108
52,1,9.327777778,Kid,0,C,2,1,98,48,0.8,0.2,1,1,0,1,0.613256782
52,1,9.327777778,Kid,0,C,2,1,99,49,0.8,0.2,1,1,0,1,0.514785061
52,1,9.327777778,Kid,0,C,2,1,100,50,0.8,0.2,1,0,1,1,0.465362007
52,1,9.327777778,Kid,0,C,3,2,101,1,0.8,0.2,1,1,1,1,3.481296515
52,1,9.327777778,Kid,0,C,3,2,102,2,0.8,0.2,0,0,1,0,0.388596515
52,1,9.327777778,Kid,0,C,3,2,103,3,0.8,0.2,1,1,1,1,0.365105797
52,1,9.327777778,Kid,0,C,3,2,104,4,0.8,0.2,1,1,1,1,0.389828741
52,1,9.327777778,Kid,0,C,3,2,105,5,0.8,0.2,1,1,1,1,0.39866315
52,1,9.327777778,Kid,0,C,3,2,106,6,0.8,0.2,1,0,0,1,0.322255217
52,1,9.327777778,Kid,0,C,3,2,107,7,0.8,0.2,1,1,1,1,0.315099532
52,1,9.327777778,Kid,0,C,3,2,108,8,0.8,0.2,1,1,1,1,0.06513341
52,1,9.327777778,Kid,0,C,3,2,109,9,0.8,0.2,1,1,1,1,0.164758334
52,1,9.327777778,Kid,0,C,3,2,110,10,0.8,0.2,1,1,1,1,0.014861831
52,1,9.327777778,Kid,0,C,3,2,111,11,0.8,0.2,1,1,1,1,0.432012879
52,1,9.327777778,Kid,0,C,3,2,112,12,0.8,0.2,1,1,1,1,0.398094061
52,1,9.327777778,Kid,0,C,3,2,113,13,0.8,0.2,1,0,0,1,0.448493941
52,1,9.327777778,Kid,0,C,3,2,114,14,0.8,0.2,1,1,1,1,0.348517167
52,1,9.327777778,Kid,0,C,3,2,115,15,0.8,0.2,1,1,1,1,0.348390069
52,1,9.327777778,Kid,0,C,3,2,116,16,0.8,0.2,1,1,1,1,0.364738022
52,1,9.327777778,Kid,0,C,3,2,117,17,0.8,0.2,1,0,0,1,0.381461563
52,1,9.327777778,Kid,0,C,3,2,118,18,0.8,0.2,1,1,1,1,0.531902817
52,1,9.327777778,Kid,0,C,3,2,119,19,0.8,0.2,1,1,1,1,0.448610523
52,1,9.327777778,Kid,0,C,3,2,120,20,0.8,0.2,1,1,1,1,0.865588201
52,1,9.327777778,Kid,0,C,3,2,121,21,0.8,0.2,1,1,1,1,0.899239601
52,1,9.327777778,Kid,0,C,3,2,122,22,0.8,0.2,1,1,1,1,0.763845567
52,1,9.327777778,Kid,0,C,3,2,123,23,0.8,0.2,1,0,0,1,1.298853738
52,1,9.327777778,Kid,0,C,3,2,124,24,0.8,0.2,1,1,1,1,0.632293638
52,1,9.327777778,Kid,0,C,3,2,125,25,0.8,0.2,1,1,1,1,0.749373145
52,1,9.327777778,Kid,0,C,3,2,126,26,0.8,0.2,1,1,1,1,0.665355818
52,1,9.327777778,Kid,0,C,3,2,127,27,0.8,0.2,1,1,1,1,1.865699375
52,1,9.327777778,Kid,0,C,3,2,128,28,0.8,0.2,1,1,1,1,0.5981705
52,1,9.327777778,Kid,0,C,3,2,129,29,0.8,0.2,1,1,1,1,0.815108396
52,1,9.327777778,Kid,0,C,3,2,130,30,0.8,0.2,1,1,1,1,0.564775701
52,1,9.327777778,Kid,0,C,3,2,131,31,0.8,0.2,1,0,0,1,0.431443489
52,1,9.327777778,Kid,0,C,3,2,132,32,0.8,0.2,1,1,1,1,0.531523024
52,1,9.327777778,Kid,0,C,3,2,133,33,0.8,0.2,1,1,1,1,1.648511188
52,1,9.327777778,Kid,0,C,3,2,134,34,0.8,0.2,1,1,1,1,1.866059037
52,1,9.327777778,Kid,0,C,3,2,135,35,0.8,0.2,1,1,1,1,2.016374996
52,1,9.327777778,Kid,0,C,3,2,136,36,0.8,0.2,1,1,1,1,2.616035826
52,1,9.327777778,Kid,0,C,3,2,137,37,0.8,0.2,1,1,1,1,0.431617762
52,1,9.327777778,Kid,0,C,3,2,138,38,0.8,0.2,1,1,1,1,0.457771242
52,1,9.327777778,Kid,0,C,3,2,139,39,0.8,0.2,1,1,1,1,3.940400039
52,1,9.327777778,Kid,0,C,3,2,140,40,0.8,0.2,1,1,1,1,0.681199884
52,1,9.327777778,Kid,0,C,3,2,141,41,0.8,0.2,1,1,1,1,0.298372987
52,1,9.327777778,Kid,0,C,3,2,142,42,0.8,0.2,1,1,1,1,0.581604105
52,1,9.327777778,Kid,0,C,3,2,143,43,0.8,0.2,1,0,0,1,0.448532401
52,1,9.327777778,Kid,0,C,3,2,144,44,0.8,0.2,1,0,0,1,1.366132201
52,1,9.327777778,Kid,0,C,3,2,145,45,0.8,0.2,1,1,1,1,0.462707658
52,1,9.327777778,Kid,0,C,3,2,146,46,0.8,0.2,1,1,1,1,1.399502663
52,1,9.327777778,Kid,0,C,3,2,147,47,0.8,0.2,1,1,1,1,0.582155768
52,1,9.327777778,Kid,0,C,3,2,148,48,0.8,0.2,1,0,0,1,0.461064089
52,1,9.327777778,Kid,0,C,3,2,149,49,0.8,0.2,1,1,1,1,0.698068851
52,1,9.327777778,Kid,0,C,3,2,150,50,0.8,0.2,1,1,1,1,2.566337542
39,NA,NA,NA,NA,E,1,2,1,1,0.2,0.8,1,0,0,0,1.883116007
39,NA,NA,NA,NA,E,1,2,2,2,0.2,0.8,1,0,0,0,0.452540874
39,NA,NA,NA,NA,E,1,2,3,3,0.2,0.8,0,1,1,1,1.801418066
39,NA,NA,NA,NA,E,1,2,4,4,0.2,0.8,1,1,0,0,0.334911108
39,NA,NA,NA,NA,E,1,2,5,5,0.2,0.8,1,1,0,0,0.335398912
39,NA,NA,NA,NA,E,1,2,6,6,0.2,0.8,1,1,0,0,0.333693027
39,NA,NA,NA,NA,E,1,2,7,7,0.2,0.8,1,0,0,0,0.318285942
39,NA,NA,NA,NA,E,1,2,8,8,0.2,0.8,1,0,0,0,0.585026026
39,NA,NA,NA,NA,E,1,2,9,9,0.2,0.8,1,1,1,0,1.218836069
39,NA,NA,NA,NA,E,1,2,10,10,0.2,0.8,0,1,1,1,0.318243027
39,NA,NA,NA,NA,E,1,2,11,11,0.2,0.8,0,0,0,1,2.484122992
39,NA,NA,NA,NA,E,1,2,12,12,0.2,0.8,1,1,0,0,0.368683815
39,NA,NA,NA,NA,E,1,2,13,13,0.2,0.8,1,1,1,0,0.283688068
39,NA,NA,NA,NA,E,1,2,14,14,0.2,0.8,1,0,0,0,0.451756954
39,NA,NA,NA,NA,E,1,2,15,15,0.2,0.8,1,0,0,0,0.951174021
39,NA,NA,NA,NA,E,1,2,16,16,0.2,0.8,1,0,0,0,0.285130978
39,NA,NA,NA,NA,E,1,2,17,17,0.2,0.8,0,1,1,1,0.435241938
39,NA,NA,NA,NA,E,1,2,18,18,0.2,0.8,1,0,0,0,1.985397816
39,NA,NA,NA,NA,E,1,2,19,19,0.2,0.8,0,1,1,1,0.267956018
39,NA,NA,NA,NA,E,1,2,20,20,0.2,0.8,0,0,0,1,0.384881973
39,NA,NA,NA,NA,E,1,2,21,21,0.2,0.8,1,0,0,0,0.385596991
39,NA,NA,NA,NA,E,1,2,22,22,0.2,0.8,1,1,1,0,0.269227982
39,NA,NA,NA,NA,E,1,2,23,23,0.2,0.8,1,1,0,0,0.268749952
39,NA,NA,NA,NA,E,1,2,24,24,0.2,0.8,0,1,1,1,0.302517891
39,NA,NA,NA,NA,E,1,2,25,25,0.2,0.8,1,0,0,0,2.434616089
39,NA,NA,NA,NA,E,1,2,26,26,0.2,0.8,0,0,0,1,0.235022068
39,NA,NA,NA,NA,E,1,2,27,27,0.2,0.8,1,0,0,0,0.20271492
39,NA,NA,NA,NA,E,1,2,28,28,0.2,0.8,1,1,1,0,0.218533039
39,NA,NA,NA,NA,E,1,2,29,29,0.2,0.8,0,1,1,1,0.301567078
39,NA,NA,NA,NA,E,1,2,30,30,0.2,0.8,1,0,0,0,0.235419035
39,NA,NA,NA,NA,E,1,2,31,31,0.2,0.8,0,1,1,1,0.218170166
39,NA,NA,NA,NA,E,1,2,32,32,0.2,0.8,0,1,1,1,0.300364017
39,NA,NA,NA,NA,E,1,2,33,33,0.2,0.8,1,1,1,0,1.684286118
39,NA,NA,NA,NA,E,1,2,34,34,0.2,0.8,0,1,1,1,1.784833908
39,NA,NA,NA,NA,E,1,2,35,35,0.2,0.8,1,0,0,0,0.801769972
39,NA,NA,NA,NA,E,1,2,36,36,0.2,0.8,1,1,0,0,0.219032764
39,NA,NA,NA,NA,E,1,2,37,37,0.2,0.8,0,1,1,1,0.335825205
39,NA,NA,NA,NA,E,1,2,38,38,0.2,0.8,0,1,1,1,3.217730999
39,NA,NA,NA,NA,E,1,2,39,39,0.2,0.8,1,1,0,0,0.985198021
39,NA,NA,NA,NA,E,1,2,40,40,0.2,0.8,0,1,1,1,1.084683895
39,NA,NA,NA,NA,E,1,2,41,41,0.2,0.8,0,1,0,1,2.284520149
39,NA,NA,NA,NA,E,1,2,42,42,0.2,0.8,0,1,1,1,1.017767906
39,NA,NA,NA,NA,E,1,2,43,43,0.2,0.8,1,0,0,0,0.535605192
39,NA,NA,NA,NA,E,1,2,44,44,0.2,0.8,0,1,1,1,0.385580063
39,NA,NA,NA,NA,E,1,2,45,45,0.2,0.8,0,1,1,1,0.335873842
39,NA,NA,NA,NA,E,1,2,46,46,0.2,0.8,0,1,1,1,0.318058968
39,NA,NA,NA,NA,E,1,2,47,47,0.2,0.8,0,1,0,1,0.301486015
39,NA,NA,NA,NA,E,1,2,48,48,0.2,0.8,0,1,1,1,0.251870871
39,NA,NA,NA,NA,E,1,2,49,49,0.2,0.8,1,0,0,0,0.252289057
39,NA,NA,NA,NA,E,1,2,50,50,0.2,0.8,0,1,1,1,0.301882029
39,NA,NA,NA,NA,E,2,1,51,1,0.2,0.8,1,0,1,0,2.335224152
39,NA,NA,NA,NA,E,2,1,52,2,0.2,0.8,1,0,1,0,0.284872055
39,NA,NA,NA,NA,E,2,1,53,3,0.2,0.8,1,0,1,0,0.335948944
39,NA,NA,NA,NA,E,2,1,54,4,0.2,0.8,0,0,1,1,0.585857868
39,NA,NA,NA,NA,E,2,1,55,5,0.2,0.8,1,0,1,0,0.285886049
39,NA,NA,NA,NA,E,2,1,56,6,0.2,0.8,0,0,1,1,0.300671816
39,NA,NA,NA,NA,E,2,1,57,7,0.2,0.8,1,0,1,0,0.335037947
39,NA,NA,NA,NA,E,2,1,58,8,0.2,0.8,0,0,1,1,5.298911095
39,NA,NA,NA,NA,E,2,1,59,9,0.2,0.8,0,1,0,1,2.89972806
39,NA,NA,NA,NA,E,2,1,60,10,0.2,0.8,0,0,0,1,0.885119915
39,NA,NA,NA,NA,E,2,1,61,11,0.2,0.8,1,0,1,0,0.551620007
39,NA,NA,NA,NA,E,2,1,62,12,0.2,0.8,1,0,1,0,0.533645868
39,NA,NA,NA,NA,E,2,1,63,13,0.2,0.8,1,0,1,0,0.851931095
39,NA,NA,NA,NA,E,2,1,64,14,0.2,0.8,1,0,1,0,2.400753975
39,NA,NA,NA,NA,E,2,1,65,15,0.2,0.8,0,1,0,1,1.834289074
39,NA,NA,NA,NA,E,2,1,66,16,0.2,0.8,0,0,0,1,5.365512848
39,NA,NA,NA,NA,E,2,1,67,17,0.2,0.8,0,1,0,1,0.401496172
39,NA,NA,NA,NA,E,2,1,68,18,0.2,0.8,0,0,0,1,0.768517971
